mutant,killedbynt
4972,313
3833,468
5265,147
5570,337
9383,479
2944,161
4329,572
6021,56
1848,387
9657,473
3115,284
1976,382
4408,356
1463,113
6297,251
340,594
9823,336
4588,96
7270,141
1060,564
5427,432
7223,420
1724,215
8218,434
8324,179
6214,328
1877,172
7948,271
3655,306
9736,370
9145,88
5420,117
2010,246
4088,286
2290,58
7364,177
6267,53
460,431
9419,339
8731,54
3016,439
7095,540
60,156
6135,57
7571,119
11,120
5714,384
391,577
2551,121
924,66
3152,322
8912,227
1890,530
4338,393
7873,270
4814,227
2192,521
2834,179
8743,509
5308,174
1379,155
5581,598
4516,547
5303,425
7949,381
6350,435
9021,463
4008,38
2363,119
2066,392
8702,486
1483,41
569,327
9312,377
9457,524
9058,446
6585,223
2670,368
5871,396
8394,336
9528,260
4778,388
7347,485
3342,118
9740,366
942,474
213,497
1775,519
4586,509
6703,290
5223,57
9538,66
2525,328
4010,108
4558,538
9714,224
3137,59
7477,64
8210,161
771,223
7029,361
3975,63
6637,164
4801,296
5076,243
2089,43
2538,364
8026,467
7922,178
8787,439
9210,160
5897,101
3797,172
2947,417
7001,231
9642,413
1672,374
7461,259
4777,158
5989,108
4845,531
9318,207
4062,283
3196,344
577,551
4554,440
1105,126
1306,565
7502,476
8061,551
9810,552
486,374
4194,429
6829,178
7065,253
641,446
6338,50
1383,306
7593,163
866,305
7946,62
72,97
740,521
5147,278
1954,212
2940,305
5660,455
3745,459
3600,426
5851,204
6295,162
1164,331
7493,268
9409,400
2285,185
3545,490
6289,534
8574,439
8337,121
9302,273
7643,422
1562,282
177,375
8170,116
610,56
8301,559
9837,532
2725,146
8735,505
9612,50
8948,216
119,54
3658,159
9622,284
2779,116
5118,111
7959,208
3608,557
755,117
772,117
8113,427
202,316
821,160
3585,553
9386,169
6251,573
9899,454
6485,60
6181,117
5844,424
4457,122
1628,264
2676,215
8875,576
2544,490
5545,143
2485,515
5706,338
2920,509
7447,41
3254,323
7399,281
9491,54
3283,299
8448,48
7883,186
4317,397
3205,423
4099,198
4625,298
8761,319
9451,189
286,104
7785,293
2750,178
8444,296
5954,42
9411,402
5096,226
3190,163
3233,221
2582,293
4370,55
2186,441
4113,56
6767,57
4344,165
1329,211
1857,296
4604,98
5445,342
7156,173
8171,520
4416,59
8193,383
2092,587
7709,285
6154,106
5080,85
5464,217
2996,423
9032,486
1344,329
963,396
1594,148
6112,419
7697,385
9886,246
3886,449
2564,299
8395,417
8482,444
1332,64
3000,380
9603,54
1132,335
2026,282
5326,424
5916,480
159,522
3437,451
7619,353
1497,477
5276,589
9961,105
6614,483
3856,369
7185,148
9389,147
8046,59
447,170
6716,342
4715,538
2461,195
3640,201
4004,50
6969,487
7023,219
2526,368
3207,152
37,223
6689,570
630,47
8612,166
2467,315
5668,112
8077,222
356,457
815,429
1402,544
8873,54
819,204
6359,256
7112,251
8352,229
2395,546
6815,446
2223,391
6522,222
7751,571
8784,529
4572,121
4448,379
4812,508
8582,591
3651,50
7685,401
1518,246
2787,516
4567,55
5188,56
6827,131
127,351
8980,487
6175,456
2028,219
3880,475
698,338
6161,169
4479,540
187,446
396,54
9987,434
7965,269
2272,117
9952,150
8167,469
6527,487
9512,65
4930,498
4445,557
3544,241
9859,57
7098,562
3551,377
8520,417
6162,273
2361,554
532,431
73,388
1910,230
2751,116
8708,234
8067,367
4423,563
38,164
3806,226
9050,273
2408,63
2576,72
9322,217
5790,121
9698,509
518,423
2172,426
8014,202
7358,428
9079,540
9521,376
8722,299
8760,346
4953,272
8882,343
8636,449
2808,266
5707,490
1014,180
2867,261
461,360
2689,59
3103,107
9828,499
6286,164
6518,93
5863,54
7935,290
628,41
4689,505
6139,503
8575,338
9907,539
5973,502
3388,164
6101,153
9680,192
9552,335
2606,335
1826,255
354,537
4066,121
6464,505
9090,446
277,502
6994,373
9974,557
7305,168
1755,45
9609,542
7560,51
8005,174
5883,480
2521,183
5938,312
5620,228
2992,495
6159,55
7567,461
1300,478
8675,66
3017,159
2260,351
8798,158
6236,183
3156,465
9230,567
5471,528
4650,554
5190,113
4380,161
7407,507
3044,294
34,582
9441,157
5000,263
333,254
8115,514
8188,382
5272,334
6447,94
5040,245
3381,107
7886,112
3188,474
2386,351
1930,326
650,53
4687,176
623,564
5355,134
7314,112
8391,242
6503,75
8290,49
2931,486
9328,360
8851,550
5993,269
4211,57
9243,283
7537,257
1517,224
2348,209
4892,501
6927,457
1377,457
3136,259
1136,382
1501,554
7022,111
6555,328
4251,437
1375,403
1003,110
8724,251
2219,532
4335,330
4866,236
1955,484
9513,318
1092,62
9641,201
1064,451
6730,532
9408,213
5691,534
7067,183
6375,104
2041,386
2276,339
891,358
3605,289
108,490
8196,304
1165,412
5202,512
8805,435
3782,63
603,260
757,282
8563,493
4849,544
5335,255
5391,385
7623,97
9824,133
7081,428
5655,227
6458,62
3404,548
7335,494
4002,525
4314,58
4907,123
1168,266
7073,136
7296,50
1801,107
2585,224
4274,216
3689,173
2118,464
4239,436
6695,364
7673,505
5422,385
3238,71
643,174
2781,467
8408,417
605,447
7884,422
7604,246
2854,172
3119,396
8075,312
4950,151
6660,183
6510,70
7677,515
7880,101
1759,55
7283,48
3083,51
7211,215
6780,155
2230,388
4934,359
4955,326
193,428
6613,163
3444,483
582,159
4195,159
4442,335
7713,251
109,202
895,113
5271,285
2318,426
2168,529
9567,51
1298,112
3969,525
1513,275
1865,452
4032,328
2050,271
264,275
5016,435
7306,309
6249,60
4152,141
4393,355
5858,516
9551,326
7561,104
2600,101
9617,219
92,465
6343,151
8007,535
1837,277
1386,126
6973,53
428,202
1180,55
1870,550
4512,60
5479,115
9261,61
4458,162
4970,341
5807,116
3934,327
3823,254
195,422
5025,272
1422,383
49,257
6348,422
576,456
4702,171
5411,116
8411,562
8524,149
2465,425
1334,341
7109,172
6220,109
9005,98
7144,105
4076,480
6745,510
3068,194
3494,164
2609,565
8195,332
8140,525
3826,324
7321,338
587,509
2856,528
9650,511
2763,172
6307,346
3317,155
3959,350
3913,150
253,319
1272,458
6387,99
7343,318
1921,264
4346,427
5184,496
9679,223
3138,54
8447,331
4417,160
7171,273
9232,112
7444,442
102,394
1286,461
2409,556
5312,253
3423,506
5882,66
5194,43
5526,47
5359,485
4259,253
5601,365
6,369
1656,134
6850,215
3063,442
7257,333
9459,316
7512,277
7377,239
5154,149
5842,126
4047,264
9435,62
766,235
5856,574
1009,239
7779,44
2208,507
3123,576
2717,265
7445,240
385,189
7821,389
5354,522
1803,314
3034,408
1127,156
3147,216
9066,104
869,171
3613,422
8347,552
7054,131
1250,371
4768,522
6336,164
6376,243
4770,520
206,538
1177,205
4094,452
2157,150
5499,491
2611,357
6325,119
7193,478
1067,364
9495,312
4461,175
6626,88
3697,104
8977,61
16,356
1953,399
1224,267
1753,106
2224,171
2776,585
6647,158
4528,577
1110,460
8730,259
5822,201
9391,223
2716,424
639,396
9146,114
2673,294
2701,226
8862,97
4600,310
2622,57
6287,486
8354,281
432,60
2634,53
7419,332
6370,486
8979,422
936,38
2062,51
4072,103
4471,216
5009,167
6528,50
5087,47
7754,329
325,160
538,411
4620,376
5181,177
864,453
7645,307
1220,256
5304,116
5398,537
7654,382
1126,424
6122,449
8628,516
1460,47
7692,156
5782,272
6531,152
9892,158
8881,262
6000,365
7129,233
612,295
5956,557
3639,321
1388,233
6357,52
4487,290
1175,411
9327,326
9311,586
6921,498
5093,415
3788,330
4177,451
4398,110
2215,284
7687,266
7102,492
6004,336
4369,518
5489,208
5523,531
6090,574
4630,370
7033,60
5923,47
3514,347
5689,153
6997,105
8516,438
5670,456
4633,265
1152,120
1267,493
7228,292
9874,574
3081,211
3229,46
5589,330
7057,102
653,511
6996,54
5378,465
2078,459
2197,344
8276,414
8897,427
1582,163
414,59
7651,506
5005,553
3483,326
5048,54
51,202
4621,528
8055,419
2300,504
743,384
5563,529
9953,442
9453,54
9154,571
2115,94
8679,398
8904,56
7793,249
913,194
517,56
3096,92
4432,126
9101,548
6208,479
9803,208
3164,489
2210,48
6306,358
7229,178
5939,204
6270,273
3645,56
3918,377
8585,504
9784,429
1050,542
4178,540
2135,67
2769,268
8033,376
5363,287
8219,108
3552,237
5117,217
8880,299
4598,110
8913,414
8,514
3405,432
6774,343
8446,57
3592,394
6718,278
7765,100
5915,276
6207,59
4418,48
8264,207
1922,568
2535,448
5777,209
1829,226
1966,171
7781,494
6704,179
4255,280
2683,603
5955,51
6045,497
1358,447
239,452
267,562
2706,506
1666,381
2748,381
3675,288
8029,551
8753,285
1401,443
9181,51
7138,509
3982,315
9659,525
7236,265
9127,42
7153,368
1516,533
696,557
1683,510
3904,297
3495,172
4116,397
121,574
6138,303
4908,272
5682,113
8662,107
3338,116
4131,426
7025,344
4396,229
2237,384
1522,453
3042,445
3454,549
7383,396
4942,279
2175,50
3627,164
9484,475
1359,464
3512,114
3515,340
710,456
2069,358
2617,505
8308,445
2709,321
7639,468
2616,303
5350,406
7070,553
7641,555
2591,338
6988,461
7533,109
9084,496
7116,217
7415,412
622,360
2433,392
5646,215
4464,56
2517,280
4437,175
2530,168
4736,211
5606,444
3852,275
9869,104
5986,432
638,211
1395,422
9537,235
8244,464
7099,239
1615,318
6084,535
8175,111
8653,393
972,598
6894,175
3742,56
8321,320
8410,258
3827,388
9365,406
9112,409
1998,264
7455,166
9765,497
8331,331
1189,100
4446,265
3492,108
7430,259
7413,216
7516,154
3521,111
8864,263
2209,371
3486,52
8367,224
3008,274
3893,218
777,503
9946,531
5774,484
6072,485
2333,99
1761,198
8860,369
7090,332
9969,279
6750,282
8322,48
9917,281
7568,291
6107,279
9524,227
7287,111
4635,325
906,554
8726,95
878,175
2120,313
8150,54
344,422
3166,169
5834,220
7766,565
3773,46
2014,167
